car_000171Car3,7,7,-1.0226722,0.37606799219184145,not car
car_000162Car1,7,7,-0.13860491,0.04742229154447993,not car
car_000171Car0,7,26,-2.546789,0.6951235786213181,not car
car_000163Car1,7,37,-4.640243,1.5815138251920917,not car
car_000166Car0,7,7,-0.17838399,0.0574031221895384,not car
car_000165Car3,7,37,-3.6658664,1.3935895762553967,not car
car_000214Car0,7,7,-0.08495989,0.021971181590962206,not car
car_000210Car1,7,7,-0.05905096,0.01414300799388945,car
car_000210Car3,7,7,-0.58071584,0.1193489187439214,not car
car_000208Car0,7,7,-0.14835319,0.043069638465073015,not car
car_000214Car1,7,26,-1.2453535,0.44438564798513863,not car
car_000210Car5,7,7,-0.8196127,0.3163796354230948,not car
car_000220Car0,7,37,-1.5119517,0.6101329037244523,not car
car_000217Car0,7,7,-0.00023521134,3.769909833503311e-05,car
car_000210Car6,7,7,-0.20651254,0.07419456254059123,not car
car_000215Car1,7,26,-11.213847,2.200052220023659,not car
car_000210Car2,7,7,-0.08850967,0.02015219071463513,not car
car_000214Car5,7,7,-0.5061624,0.1983323851139745,not car
car_000221Car0,7,26,-2.5622313,0.6464265483493224,not car
car_000180Car0,7,36,-3.7052221,1.3820903358488317,not car
car_000184Car5,7,0,-8.541112,2.5061393679671657,not car
car_000206Car3,7,7,-0.75167817,0.29854142414284845,not car
car_000215Car0,7,7,-0.072940856,0.018159301055883415,car
car_000217Car4,7,4,-2.5661008,0.9890483254643025,not car
car_000184Car4,7,7,-0.14856842,0.04521386930183327,not car
car_000185Car2,7,7,-0.085614905,0.01986718304420521,not car
car_000200Car0,7,26,-1.7235601,0.4659196315532276,not car
car_000185Car4,7,7,-0.88461703,0.3112325228393285,not car
car_000185Car1,7,7,-0.024351036,0.004818513716895061,car
car_000202Car0,7,7,-0.036929876,0.01052949250668318,car
car_000184Car3,7,7,-0.817244,0.2880412564700566,not car
car_000205Car0,7,7,-0.05901548,0.013832590635682158,car
car_000185Car0,7,7,-0.03730603,0.008236952694643694,car
car_000185Car3,7,7,-0.13055262,0.03159477150135292,not car
car_000200Car1,7,7,-0.1624019,0.037196825460857515,not car
car_000184Car2,7,7,-0.10998766,0.03405876016722448,not car
car_000198Car1,7,7,-0.092513405,0.018329834039938042,car
car_000198Car0,7,7,-0.00022352475,3.435542983581784e-05,car
car_000172Car1,7,36,-3.5661235,1.2821082516279199,not car
car_000172Car5,7,26,-1.2296326,0.2826922123757077,not car
car_000172Car0,7,26,-3.0009365,0.9547571651064078,not car
car_000177Car7,7,7,-0.06403194,0.018315279673305263,car
car_000172Car7,7,7,-0.014087225,0.0026305763279603654,car
car_000178Car4,7,7,-0.021406095,0.004389593304864966,car
car_000178Car0,7,7,-1.1572354,0.49268913425550853,not car
car_000166Car2,7,7,-0.450338,0.16993996621496077,not car
car_000157Car5,7,26,-4.873613,1.2241472368672977,not car
car_000163Car4,7,26,-2.3370173,0.8625906508609945,not car
car_000160Car0,7,7,-0.02889352,0.007550845624921053,car
car_000165Car1,7,7,-0.11110653,0.024203337734471808,not car
car_000165Car4,7,37,-1.4609241,0.5549007195005918,not car
car_000157Car0,7,7,-0.11785301,0.027865373226851526,not car
car_000164Car2,7,7,-0.4453938,0.1633091419221839,not car
car_000171Car2,7,7,-0.52124,0.1948734814513959,not car
car_000160Car1,7,36,-2.5254166,0.8797857832814332,not car
car_000157Car8,7,7,-0.55313206,0.18097987709746383,not car
car_000171Car1,7,7,-0.26735768,0.055607796475942065,not car
car_000163Car2,7,7,-0.42279303,0.11084229218611832,not car
car_000163Car6,7,26,-7.030143,1.6761570706433921,not car
car_000185Car5,7,7,-0.7176769,0.24611639979571004,not car
car_000178Car6,7,7,-0.96576786,0.3790023177659736,not car
car_000176Car1,7,7,-0.00416414,0.0007466970024935424,car
car_000176Car2,7,7,-0.28479582,0.07144139833412497,not car
car_000178Car2,7,7,-0.12844662,0.02495017224118553,not car
car_000176Car0,7,7,-0.03898873,0.007219079733374185,car
car_000178Car3,7,7,-0.0043893605,0.0008312358640898878,car
car_000172Car2,7,7,-0.005735408,0.0010501294097165974,car
car_000176Car3,7,7,-0.10073617,0.03014230488141585,not car
car_000172Car4,7,26,-1.7381442,0.46603621140558527,not car
